Data/Hora,"Lat, Long",Latitude,Longitude
19/04/2023 11:51:08,"-22.978008,-43.231812",-22.978008,-43.231812
19/04/2023 11:51:18,"-22.978008,-43.231815",-22.978008,-43.231815
19/04/2023 11:51:28,"-22.978013,-43.231815",-22.978013,-43.231815
19/04/2023 11:51:38,"-22.979024,-43.232715",-22.979024,-43.232715
19/04/2023 11:51:48,"-22.979353,-43.232867",-22.979353,-43.232867
19/04/2023 11:51:58,"-22.977990,-43.231797",-22.97799,-43.231797
19/04/2023 11:52:08,"-22.978004,-43.231819",-22.978004,-43.231819
19/04/2023 11:52:18,"-22.977999,-43.231803",-22.977999,-43.231803
19/04/2023 11:52:28,"-22.977996,-43.231811",-22.977996,-43.231811
19/04/2023 11:52:38,"-22.978010,-43.231820",-22.97801,-43.23182
19/04/2023 11:52:48,"-22.978960,-43.232557",-22.97896,-43.232557
19/04/2023 11:52:58,"-22.977998,-43.231804",-22.977998,-43.231804
19/04/2023 11:53:08,"-22.978013,-43.231816",-22.978013,-43.231816
19/04/2023 11:53:18,"-22.978012,-43.231812",-22.978012,-43.231812
19/04/2023 11:53:28,"-22.978001,-43.231807",-22.978001,-43.231807
19/04/2023 11:53:39,"-22.977997,-43.231809",-22.977997,-43.231809
19/04/2023 11:53:49,"-22.978001,-43.231804",-22.978001,-43.231804
19/04/2023 11:53:59,"-22.978007,-43.231808",-22.978007,-43.231808
19/04/2023 11:54:09,"-22.978008,-43.231807",-22.978008,-43.231807
19/04/2023 11:54:19,"-22.977998,-43.231805",-22.977998,-43.231805
19/04/2023 11:54:29,"-22.977991,-43.231803",-22.977991,-43.231803
19/04/2023 11:54:39,"-22.977984,-43.231780",-22.977984,-43.23178
19/04/2023 11:54:49,"-22.979108,-43.232769",-22.979108,-43.232769
19/04/2023 11:54:59,"-22.978219,-43.232005",-22.978219,-43.232005
19/04/2023 11:55:09,"-22.978007,-43.231804",-22.978007,-43.231804
19/04/2023 11:55:19,"-22.978017,-43.231819",-22.978017,-43.231819
19/04/2023 11:55:29,"-22.977997,-43.231800",-22.977997,-43.2318
19/04/2023 11:55:39,"-22.978009,-43.231809",-22.978009,-43.231809
19/04/2023 11:55:49,"-22.977996,-43.231816",-22.977996,-43.231816
19/04/2023 11:55:59,"-22.977999,-43.231812",-22.977999,-43.231812
19/04/2023 11:56:09,"-22.978019,-43.231811",-22.978019,-43.231811
19/04/2023 11:56:19,"-22.978002,-43.231813",-22.978002,-43.231813
19/04/2023 11:56:29,"-22.978007,-43.231815",-22.978007,-43.231815
19/04/2023 11:56:39,"-22.978007,-43.231812",-22.978007,-43.231812
19/04/2023 11:56:49,"-22.978007,-43.231814",-22.978007,-43.231814
19/04/2023 11:56:59,"-22.978013,-43.231818",-22.978013,-43.231818
19/04/2023 11:57:09,"-22.977988,-43.231844",-22.977988,-43.231844
19/04/2023 11:57:19,"-22.978002,-43.231807",-22.978002,-43.231807
19/04/2023 11:57:29,"-22.977996,-43.231803",-22.977996,-43.231803
19/04/2023 11:57:39,"-22.977999,-43.231809",-22.977999,-43.231809
19/04/2023 11:57:49,"-22.978022,-43.231823",-22.978022,-43.231823
19/04/2023 11:57:59,"-22.978020,-43.231811",-22.97802,-43.231811
19/04/2023 11:58:09,"-22.977993,-43.231806",-22.977993,-43.231806
19/04/2023 11:58:19,"-22.977999,-43.231805",-22.977999,-43.231805
19/04/2023 11:58:29,"-22.977996,-43.231807",-22.977996,-43.231807
19/04/2023 11:58:39,"-22.978000,-43.231807",-22.978,-43.231807
19/04/2023 11:58:49,"-22.979004,-43.232612",-22.979004,-43.232612
19/04/2023 11:58:59,"-22.977984,-43.231808",-22.977984,-43.231808
19/04/2023 11:59:09,"-22.977997,-43.231811",-22.977997,-43.231811
19/04/2023 11:59:19,"-22.977997,-43.231809",-22.977997,-43.231809
19/04/2023 11:59:29,"-22.978005,-43.231806",-22.978005,-43.231806
19/04/2023 11:59:39,"-22.977988,-43.231806",-22.977988,-43.231806
19/04/2023 11:59:49,"-22.977981,-43.231791",-22.977981,-43.231791
19/04/2023 11:59:59,"-22.977996,-43.231801",-22.977996,-43.231801
19/04/2023 12:00:09,"-22.977988,-43.231799",-22.977988,-43.231799
19/04/2023 12:00:19,"-22.977998,-43.231811",-22.977998,-43.231811
19/04/2023 12:00:29,"-22.977993,-43.231784",-22.977993,-43.231784
19/04/2023 12:00:39,"-22.977992,-43.231810",-22.977992,-43.23181
19/04/2023 12:00:49,"-22.977982,-43.231790",-22.977982,-43.23179
19/04/2023 12:00:59,"-22.978014,-43.231811",-22.978014,-43.231811
19/04/2023 12:01:09,"-22.977976,-43.231806",-22.977976,-43.231806
19/04/2023 12:01:19,"-22.977996,-43.231795",-22.977996,-43.231795
19/04/2023 12:01:29,"-22.977985,-43.231796",-22.977985,-43.231796
19/04/2023 12:01:39,"-22.977990,-43.231798",-22.97799,-43.231798
19/04/2023 12:01:49,"-22.977954,-43.231807",-22.977954,-43.231807
19/04/2023 12:01:59,"-22.978001,-43.231799",-22.978001,-43.231799
19/04/2023 12:02:09,"-22.977995,-43.231801",-22.977995,-43.231801
19/04/2023 12:02:19,"-22.977986,-43.231797",-22.977986,-43.231797
19/04/2023 12:02:30,"-22.977990,-43.231795",-22.97799,-43.231795
19/04/2023 12:02:39,"-22.977981,-43.231791",-22.977981,-43.231791
19/04/2023 12:02:49,"-22.977982,-43.231796",-22.977982,-43.231796
19/04/2023 12:02:59,"-22.978010,-43.231817",-22.97801,-43.231817
19/04/2023 12:03:09,"-22.977984,-43.231790",-22.977984,-43.23179
19/04/2023 12:03:19,"-22.978002,-43.231808",-22.978002,-43.231808
19/04/2023 12:03:30,"-22.978002,-43.231803",-22.978002,-43.231803
19/04/2023 12:03:39,"-22.977989,-43.231791",-22.977989,-43.231791
19/04/2023 12:03:50,"-22.977995,-43.231797",-22.977995,-43.231797
19/04/2023 12:04:00,"-22.977994,-43.231809",-22.977994,-43.231809
19/04/2023 12:04:10,"-22.978918,-43.232532",-22.978918,-43.232532
19/04/2023 12:04:20,"-22.977982,-43.231792",-22.977982,-43.231792
19/04/2023 12:04:30,"-22.978017,-43.231817",-22.978017,-43.231817
19/04/2023 12:04:40,"-22.977995,-43.231802",-22.977995,-43.231802
19/04/2023 12:04:50,"-22.977998,-43.231806",-22.977998,-43.231806
19/04/2023 12:05:00,"-22.978002,-43.231809",-22.978002,-43.231809
19/04/2023 12:05:10,"-22.978008,-43.231810",-22.978008,-43.23181
19/04/2023 12:05:21,"-22.977988,-43.231800",-22.977988,-43.2318
19/04/2023 12:05:32,"-22.977990,-43.231794",-22.97799,-43.231794
19/04/2023 12:05:42,"-22.977966,-43.231801",-22.977966,-43.231801
19/04/2023 12:05:52,"-22.977990,-43.231802",-22.97799,-43.231802
19/04/2023 12:06:02,"-22.977961,-43.231720",-22.977961,-43.23172
19/04/2023 12:06:12,"-22.977986,-43.231806",-22.977986,-43.231806
19/04/2023 12:06:22,"-22.977987,-43.231805",-22.977987,-43.231805
19/04/2023 12:06:32,"-22.977998,-43.231813",-22.977998,-43.231813
19/04/2023 12:06:42,"-22.977962,-43.231813",-22.977962,-43.231813
19/04/2023 12:06:52,"-22.977985,-43.231795",-22.977985,-43.231795
19/04/2023 12:07:02,"-22.977996,-43.231797",-22.977996,-43.231797
19/04/2023 12:07:12,"-22.977987,-43.231801",-22.977987,-43.231801
19/04/2023 12:07:22,"-22.977997,-43.231797",-22.977997,-43.231797
19/04/2023 12:07:32,"-22.977991,-43.231791",-22.977991,-43.231791
19/04/2023 12:07:42,"-22.977989,-43.231800",-22.977989,-43.2318
19/04/2023 12:07:52,"-22.977985,-43.231801",-22.977985,-43.231801
19/04/2023 12:08:02,"-22.977977,-43.231806",-22.977977,-43.231806
19/04/2023 12:08:12,"-22.978553,-43.232328",-22.978553,-43.232328
19/04/2023 12:08:22,"-22.977992,-43.231790",-22.977992,-43.23179
19/04/2023 12:08:32,"-22.977963,-43.231794",-22.977963,-43.231794
19/04/2023 12:08:42,"-22.977979,-43.231795",-22.977979,-43.231795
19/04/2023 12:08:52,"-22.978528,-43.232261",-22.978528,-43.232261
19/04/2023 12:09:02,"-22.977988,-43.231791",-22.977988,-43.231791
19/04/2023 12:09:12,"-22.978006,-43.231816",-22.978006,-43.231816
19/04/2023 12:09:22,"-22.977975,-43.231793",-22.977975,-43.231793
19/04/2023 12:09:32,"-22.977995,-43.231802",-22.977995,-43.231802
19/04/2023 12:09:43,"-22.977979,-43.231813",-22.977979,-43.231813
19/04/2023 12:09:52,"-22.977972,-43.231801",-22.977972,-43.231801
19/04/2023 12:10:03,"-22.977991,-43.231801",-22.977991,-43.231801
19/04/2023 12:10:18,"-22.977978,-43.231807",-22.977978,-43.231807
19/04/2023 12:10:28,"-22.978006,-43.231814",-22.978006,-43.231814
19/04/2023 12:10:38,"-22.977984,-43.231797",-22.977984,-43.231797
19/04/2023 12:10:48,"-22.977992,-43.231810",-22.977992,-43.23181
19/04/2023 12:10:58,"-22.977997,-43.231812",-22.977997,-43.231812
19/04/2023 12:11:08,"-22.977992,-43.231800",-22.977992,-43.2318
19/04/2023 12:11:18,"-22.978014,-43.231820",-22.978014,-43.23182
19/04/2023 12:11:28,"-22.977990,-43.231807",-22.97799,-43.231807
19/04/2023 12:11:38,"-22.977994,-43.231810",-22.977994,-43.23181
19/04/2023 12:11:48,"-22.977995,-43.231809",-22.977995,-43.231809
19/04/2023 12:11:58,"-22.978001,-43.231813",-22.978001,-43.231813
19/04/2023 12:12:08,"-22.978009,-43.231810",-22.978009,-43.23181
19/04/2023 12:12:18,"-22.978013,-43.231830",-22.978013,-43.23183
19/04/2023 12:12:28,"-22.977997,-43.231812",-22.977997,-43.231812
19/04/2023 12:12:38,"-22.977992,-43.231813",-22.977992,-43.231813
19/04/2023 12:12:48,"-22.977991,-43.231801",-22.977991,-43.231801
19/04/2023 12:12:58,"-22.977988,-43.231800",-22.977988,-43.2318
19/04/2023 12:13:08,"-22.978003,-43.231827",-22.978003,-43.231827
19/04/2023 12:13:18,"-22.978015,-43.231816",-22.978015,-43.231816
19/04/2023 12:13:29,"-22.977990,-43.231805",-22.97799,-43.231805
19/04/2023 12:13:38,"-22.977984,-43.231800",-22.977984,-43.2318
19/04/2023 12:13:48,"-22.977989,-43.231811",-22.977989,-43.231811
19/04/2023 12:13:59,"-22.977994,-43.231806",-22.977994,-43.231806
19/04/2023 12:14:09,"-22.977992,-43.231807",-22.977992,-43.231807
19/04/2023 12:14:19,"-22.977983,-43.231807",-22.977983,-43.231807
19/04/2023 12:14:29,"-22.977989,-43.231804",-22.977989,-43.231804
19/04/2023 12:14:39,"-22.977995,-43.231807",-22.977995,-43.231807
19/04/2023 12:14:49,"-22.978007,-43.231820",-22.978007,-43.23182
19/04/2023 12:14:59,"-22.978627,-43.232318",-22.978627,-43.232318
19/04/2023 12:15:14,"-22.977987,-43.231810",-22.977987,-43.23181
19/04/2023 12:15:24,"-22.978005,-43.231813",-22.978005,-43.231813
19/04/2023 12:15:34,"-22.978010,-43.231814",-22.97801,-43.231814
19/04/2023 12:15:44,"-22.977998,-43.231814",-22.977998,-43.231814
19/04/2023 12:15:54,"-22.977999,-43.231813",-22.977999,-43.231813
19/04/2023 12:16:04,"-22.977992,-43.231819",-22.977992,-43.231819
19/04/2023 12:16:14,"-22.978010,-43.231829",-22.97801,-43.231829
19/04/2023 12:16:24,"-22.977990,-43.231818",-22.97799,-43.231818
19/04/2023 12:16:34,"-22.977992,-43.231808",-22.977992,-43.231808
19/04/2023 12:16:44,"-22.977997,-43.231808",-22.977997,-43.231808
19/04/2023 12:16:54,"-22.977987,-43.231803",-22.977987,-43.231803
19/04/2023 12:17:04,"-22.977994,-43.231808",-22.977994,-43.231808
19/04/2023 12:17:14,"-22.977990,-43.231811",-22.97799,-43.231811
19/04/2023 12:17:24,"-22.977992,-43.231810",-22.977992,-43.23181
19/04/2023 12:17:34,"-22.977987,-43.231806",-22.977987,-43.231806
19/04/2023 12:17:44,"-22.977991,-43.231811",-22.977991,-43.231811
19/04/2023 12:17:54,"-22.978008,-43.231818",-22.978008,-43.231818
19/04/2023 12:18:04,"-22.978026,-43.231835",-22.978026,-43.231835
19/04/2023 12:18:14,"-22.978007,-43.231820",-22.978007,-43.23182
19/04/2023 12:18:24,"-22.977987,-43.231815",-22.977987,-43.231815
19/04/2023 12:18:34,"-22.978005,-43.231818",-22.978005,-43.231818
19/04/2023 12:18:44,"-22.978004,-43.231818",-22.978004,-43.231818
19/04/2023 12:18:54,"-22.978002,-43.231815",-22.978002,-43.231815
19/04/2023 12:19:04,"-22.978013,-43.231820",-22.978013,-43.23182
19/04/2023 12:19:14,"-22.978004,-43.231817",-22.978004,-43.231817
19/04/2023 12:19:24,"-22.978009,-43.231817",-22.978009,-43.231817
19/04/2023 12:19:34,"-22.978000,-43.231822",-22.978,-43.231822
19/04/2023 12:19:44,"-22.977994,-43.231811",-22.977994,-43.231811
19/04/2023 12:19:54,"-22.978009,-43.231814",-22.978009,-43.231814
19/04/2023 12:20:04,"-22.977910,-43.231824",-22.97791,-43.231824
19/04/2023 12:20:14,"-22.978010,-43.231817",-22.97801,-43.231817
19/04/2023 12:20:24,"-22.977994,-43.231820",-22.977994,-43.23182
19/04/2023 12:20:34,"-22.977995,-43.231821",-22.977995,-43.231821
19/04/2023 12:20:44,"-22.977995,-43.231817",-22.977995,-43.231817
19/04/2023 12:20:54,"-22.978005,-43.231818",-22.978005,-43.231818
19/04/2023 12:21:04,"-22.978617,-43.232369",-22.978617,-43.232369
19/04/2023 12:21:14,"-22.977994,-43.231811",-22.977994,-43.231811
19/04/2023 12:21:25,"-22.977994,-43.231815",-22.977994,-43.231815
19/04/2023 12:21:35,"-22.977996,-43.231815",-22.977996,-43.231815
19/04/2023 12:21:44,"-22.978037,-43.231844",-22.978037,-43.231844
19/04/2023 12:21:55,"-22.977988,-43.231812",-22.977988,-43.231812
19/04/2023 12:22:05,"-22.977998,-43.231851",-22.977998,-43.231851
19/04/2023 12:22:15,"-22.978003,-43.231815",-22.978003,-43.231815
19/04/2023 12:22:25,"-22.978004,-43.231816",-22.978004,-43.231816
19/04/2023 12:22:35,"-22.978000,-43.231818",-22.978,-43.231818
19/04/2023 12:22:45,"-22.978016,-43.231820",-22.978016,-43.23182
19/04/2023 12:22:55,"-22.978008,-43.231817",-22.978008,-43.231817
19/04/2023 12:23:05,"-22.978006,-43.231820",-22.978006,-43.23182
19/04/2023 12:23:15,"-22.978014,-43.231821",-22.978014,-43.231821
19/04/2023 12:23:25,"-22.977994,-43.231820",-22.977994,-43.23182
19/04/2023 12:23:35,"-22.978005,-43.231823",-22.978005,-43.231823
19/04/2023 12:23:45,"-22.977999,-43.231824",-22.977999,-43.231824
19/04/2023 12:23:55,"-22.977996,-43.231814",-22.977996,-43.231814
19/04/2023 12:24:05,"-22.978006,-43.231817",-22.978006,-43.231817
19/04/2023 12:24:15,"-22.978002,-43.231820",-22.978002,-43.23182
19/04/2023 12:24:25,"-22.978002,-43.231837",-22.978002,-43.231837
19/04/2023 12:24:35,"-22.978001,-43.231813",-22.978001,-43.231813
19/04/2023 12:24:45,"-22.978002,-43.231829",-22.978002,-43.231829
19/04/2023 12:24:55,"-22.977999,-43.231819",-22.977999,-43.231819
19/04/2023 12:25:05,"-22.978005,-43.231815",-22.978005,-43.231815
19/04/2023 12:25:15,"-22.977983,-43.231855",-22.977983,-43.231855
19/04/2023 12:25:25,"-22.977992,-43.231846",-22.977992,-43.231846
19/04/2023 12:25:35,"-22.977994,-43.231813",-22.977994,-43.231813
19/04/2023 12:25:45,"-22.977999,-43.231818",-22.977999,-43.231818
19/04/2023 12:25:55,"-22.978017,-43.231820",-22.978017,-43.23182
19/04/2023 12:26:05,"-22.978005,-43.231811",-22.978005,-43.231811
19/04/2023 12:26:15,"-22.977993,-43.231806",-22.977993,-43.231806
19/04/2023 12:26:25,"-22.977996,-43.231838",-22.977996,-43.231838
19/04/2023 12:26:35,"-22.977991,-43.231806",-22.977991,-43.231806
19/04/2023 12:26:45,"-22.977985,-43.231808",-22.977985,-43.231808
19/04/2023 12:26:55,"-22.977995,-43.231817",-22.977995,-43.231817
19/04/2023 12:27:05,"-22.978003,-43.231806",-22.978003,-43.231806
19/04/2023 12:27:15,"-22.977995,-43.231813",-22.977995,-43.231813
19/04/2023 12:27:25,"-22.978003,-43.231818",-22.978003,-43.231818
19/04/2023 12:27:35,"-22.977995,-43.231819",-22.977995,-43.231819
19/04/2023 12:27:45,"-22.978004,-43.231816",-22.978004,-43.231816
19/04/2023 12:27:55,"-22.977996,-43.231817",-22.977996,-43.231817
19/04/2023 12:28:05,"-22.978003,-43.231819",-22.978003,-43.231819
19/04/2023 12:28:15,"-22.978003,-43.231814",-22.978003,-43.231814
19/04/2023 12:28:25,"-22.977997,-43.231816",-22.977997,-43.231816
19/04/2023 12:28:35,"-22.978012,-43.231817",-22.978012,-43.231817
19/04/2023 12:28:45,"-22.978007,-43.231819",-22.978007,-43.231819
19/04/2023 12:28:55,"-22.978004,-43.231812",-22.978004,-43.231812
19/04/2023 12:29:05,"-22.978006,-43.231811",-22.978006,-43.231811
19/04/2023 12:29:15,"-22.978016,-43.231818",-22.978016,-43.231818
19/04/2023 12:29:25,"-22.978002,-43.231815",-22.978002,-43.231815
19/04/2023 12:29:35,"-22.977995,-43.231817",-22.977995,-43.231817
19/04/2023 12:29:45,"-22.977998,-43.231812",-22.977998,-43.231812
19/04/2023 12:29:55,"-22.978006,-43.231820",-22.978006,-43.23182
19/04/2023 12:30:05,"-22.978001,-43.231816",-22.978001,-43.231816
19/04/2023 12:30:16,"-22.977997,-43.231815",-22.977997,-43.231815
19/04/2023 12:30:26,"-22.977996,-43.231819",-22.977996,-43.231819
19/04/2023 12:30:36,"-22.977995,-43.231816",-22.977995,-43.231816
19/04/2023 12:30:46,"-22.977995,-43.231816",-22.977995,-43.231816
19/04/2023 12:30:56,"-22.978009,-43.231818",-22.978009,-43.231818
19/04/2023 12:31:06,"-22.978001,-43.231815",-22.978001,-43.231815
19/04/2023 12:31:16,"-22.978027,-43.231829",-22.978027,-43.231829
19/04/2023 12:31:26,"-22.977994,-43.231818",-22.977994,-43.231818
19/04/2023 12:31:36,"-22.978004,-43.231820",-22.978004,-43.23182
19/04/2023 12:31:46,"-22.977999,-43.231813",-22.977999,-43.231813
19/04/2023 12:31:56,"-22.978014,-43.231818",-22.978014,-43.231818
19/04/2023 12:32:06,"-22.978000,-43.231815",-22.978,-43.231815
19/04/2023 12:32:16,"-22.977996,-43.231816",-22.977996,-43.231816
19/04/2023 12:32:26,"-22.978003,-43.231816",-22.978003,-43.231816
19/04/2023 12:32:36,"-22.977996,-43.231814",-22.977996,-43.231814
19/04/2023 12:32:46,"-22.977997,-43.231814",-22.977997,-43.231814
19/04/2023 12:32:56,"-22.978006,-43.231819",-22.978006,-43.231819
19/04/2023 12:33:06,"-22.978008,-43.231817",-22.978008,-43.231817
19/04/2023 12:33:16,"-22.978005,-43.231817",-22.978005,-43.231817
19/04/2023 12:33:26,"-22.978009,-43.231817",-22.978009,-43.231817
19/04/2023 12:33:36,"-22.977992,-43.231850",-22.977992,-43.23185
19/04/2023 12:33:46,"-22.977999,-43.231816",-22.977999,-43.231816
19/04/2023 12:33:56,"-22.978009,-43.231815",-22.978009,-43.231815
19/04/2023 12:34:06,"-22.978003,-43.231818",-22.978003,-43.231818
19/04/2023 12:34:16,"-22.978017,-43.231819",-22.978017,-43.231819
19/04/2023 12:34:26,"-22.978004,-43.231816",-22.978004,-43.231816
19/04/2023 12:34:36,"-22.978004,-43.231817",-22.978004,-43.231817
19/04/2023 12:34:46,"-22.978019,-43.231822",-22.978019,-43.231822
19/04/2023 12:34:56,"-22.977994,-43.231815",-22.977994,-43.231815
19/04/2023 12:35:06,"-22.978006,-43.231819",-22.978006,-43.231819
19/04/2023 12:35:16,"-22.978004,-43.231816",-22.978004,-43.231816
19/04/2023 12:35:26,"-22.977990,-43.231818",-22.97799,-43.231818
19/04/2023 12:35:36,"-22.977999,-43.231828",-22.977999,-43.231828
19/04/2023 12:35:46,"-22.977995,-43.231843",-22.977995,-43.231843
19/04/2023 12:35:56,"-22.977995,-43.231812",-22.977995,-43.231812
19/04/2023 12:36:06,"-22.978004,-43.231822",-22.978004,-43.231822
19/04/2023 12:36:16,"-22.978012,-43.231818",-22.978012,-43.231818
19/04/2023 12:36:26,"-22.978014,-43.231825",-22.978014,-43.231825
19/04/2023 12:36:37,"-22.978021,-43.231828",-22.978021,-43.231828
19/04/2023 12:36:47,"-22.977994,-43.231815",-22.977994,-43.231815
19/04/2023 12:36:57,"-22.977997,-43.231821",-22.977997,-43.231821
19/04/2023 12:37:12,"-22.978003,-43.231823",-22.978003,-43.231823
19/04/2023 12:37:22,"-22.978004,-43.231824",-22.978004,-43.231824
19/04/2023 12:37:32,"-22.978005,-43.231827",-22.978005,-43.231827
19/04/2023 12:37:42,"-22.978008,-43.231824",-22.978008,-43.231824
19/04/2023 12:37:57,"-22.978004,-43.231816",-22.978004,-43.231816
19/04/2023 12:38:07,"-22.978019,-43.231822",-22.978019,-43.231822
19/04/2023 12:38:17,"-22.977976,-43.231815",-22.977976,-43.231815
19/04/2023 12:38:27,"-22.978004,-43.231809",-22.978004,-43.231809
19/04/2023 12:38:37,"-22.979122,-43.232757",-22.979122,-43.232757
19/04/2023 12:38:47,"-22.977991,-43.231800",-22.977991,-43.2318
19/04/2023 12:38:57,"-22.978001,-43.231811",-22.978001,-43.231811
19/04/2023 12:39:07,"-22.977991,-43.231806",-22.977991,-43.231806
19/04/2023 12:39:17,"-22.978011,-43.231820",-22.978011,-43.23182
19/04/2023 12:39:27,"-22.977995,-43.231819",-22.977995,-43.231819
19/04/2023 12:39:37,"-22.978007,-43.231821",-22.978007,-43.231821
19/04/2023 12:39:47,"-22.978009,-43.231817",-22.978009,-43.231817
19/04/2023 12:39:57,"-22.977997,-43.231813",-22.977997,-43.231813
19/04/2023 12:40:07,"-22.977995,-43.231817",-22.977995,-43.231817
19/04/2023 12:40:22,"-22.977991,-43.231840",-22.977991,-43.23184
19/04/2023 12:40:32,"-22.977995,-43.231815",-22.977995,-43.231815
19/04/2023 12:40:42,"-22.978006,-43.231815",-22.978006,-43.231815
19/04/2023 12:40:52,"-22.978009,-43.231817",-22.978009,-43.231817
19/04/2023 12:41:02,"-22.978015,-43.231824",-22.978015,-43.231824
19/04/2023 12:41:12,"-22.977995,-43.231811",-22.977995,-43.231811
19/04/2023 12:41:22,"-22.978005,-43.231823",-22.978005,-43.231823
19/04/2023 12:41:32,"-22.978011,-43.231819",-22.978011,-43.231819
19/04/2023 12:41:42,"-22.977989,-43.231805",-22.977989,-43.231805
19/04/2023 12:41:52,"-22.977991,-43.231808",-22.977991,-43.231808
19/04/2023 12:42:02,"-22.977975,-43.231797",-22.977975,-43.231797
19/04/2023 12:42:12,"-22.977990,-43.231804",-22.97799,-43.231804
19/04/2023 12:42:22,"-22.977998,-43.231807",-22.977998,-43.231807
19/04/2023 12:42:32,"-22.977984,-43.231806",-22.977984,-43.231806
19/04/2023 12:42:43,"-22.978000,-43.231805",-22.978,-43.231805
19/04/2023 12:42:52,"-22.977981,-43.231802",-22.977981,-43.231802
19/04/2023 12:43:02,"-22.977970,-43.231790",-22.97797,-43.23179
19/04/2023 12:43:12,"-22.977987,-43.231799",-22.977987,-43.231799
19/04/2023 12:43:22,"-22.977972,-43.231792",-22.977972,-43.231792
19/04/2023 12:43:33,"-22.977996,-43.231809",-22.977996,-43.231809
19/04/2023 12:43:43,"-22.977973,-43.231797",-22.977973,-43.231797
19/04/2023 12:43:53,"-22.977969,-43.231807",-22.977969,-43.231807
19/04/2023 12:44:03,"-22.977970,-43.231791",-22.97797,-43.231791
19/04/2023 12:44:13,"-22.977958,-43.231772",-22.977958,-43.231772
19/04/2023 12:44:23,"-22.978005,-43.231812",-22.978005,-43.231812
19/04/2023 12:44:33,"-22.977976,-43.231797",-22.977976,-43.231797
19/04/2023 12:44:43,"-22.977970,-43.231796",-22.97797,-43.231796
19/04/2023 12:44:53,"-22.977974,-43.231801",-22.977974,-43.231801
19/04/2023 12:45:03,"-22.977988,-43.231793",-22.977988,-43.231793
19/04/2023 12:45:13,"-22.977995,-43.231795",-22.977995,-43.231795
19/04/2023 12:45:23,"-22.977976,-43.231796",-22.977976,-43.231796
19/04/2023 12:45:33,"-22.977970,-43.231806",-22.97797,-43.231806
19/04/2023 12:45:43,"-22.977975,-43.231805",-22.977975,-43.231805
19/04/2023 12:45:53,"-22.977967,-43.231791",-22.977967,-43.231791
19/04/2023 12:46:03,"-22.977990,-43.231798",-22.97799,-43.231798
19/04/2023 12:46:15,"-22.977964,-43.231819",-22.977964,-43.231819
19/04/2023 12:46:25,"-22.978008,-43.231810",-22.978008,-43.23181
19/04/2023 12:46:35,"-22.977991,-43.231800",-22.977991,-43.2318
19/04/2023 12:46:45,"-22.977971,-43.231789",-22.977971,-43.231789
19/04/2023 12:46:55,"-22.977972,-43.231795",-22.977972,-43.231795
19/04/2023 12:47:05,"-22.977969,-43.231804",-22.977969,-43.231804
19/04/2023 12:47:15,"-22.977980,-43.231802",-22.97798,-43.231802
19/04/2023 12:47:25,"-22.977998,-43.231805",-22.977998,-43.231805
19/04/2023 12:47:35,"-22.978000,-43.231814",-22.978,-43.231814
19/04/2023 12:47:45,"-22.977980,-43.231800",-22.97798,-43.2318
19/04/2023 12:47:57,"-22.977977,-43.231803",-22.977977,-43.231803
19/04/2023 12:48:09,"-22.978002,-43.231824",-22.978002,-43.231824
19/04/2023 12:55:31,"-22.977994,-43.231812",-22.977994,-43.231812
19/04/2023 12:55:41,"-22.977989,-43.231808",-22.977989,-43.231808
19/04/2023 12:55:52,"-22.978009,-43.231806",-22.978009,-43.231806
19/04/2023 12:56:02,"-22.978006,-43.231828",-22.978006,-43.231828
19/04/2023 12:56:12,"-22.978020,-43.231815",-22.97802,-43.231815
19/04/2023 12:56:22,"-22.978002,-43.231817",-22.978002,-43.231817
19/04/2023 12:56:32,"-22.977994,-43.231817",-22.977994,-43.231817
19/04/2023 12:56:42,"-22.978005,-43.231816",-22.978005,-43.231816
19/04/2023 12:56:52,"-22.978011,-43.231816",-22.978011,-43.231816
19/04/2023 12:57:02,"-22.978009,-43.231818",-22.978009,-43.231818
19/04/2023 12:57:12,"-22.978007,-43.231817",-22.978007,-43.231817
19/04/2023 12:57:22,"-22.978000,-43.231819",-22.978,-43.231819
19/04/2023 12:57:32,"-22.977991,-43.231810",-22.977991,-43.23181
19/04/2023 12:57:42,"-22.977993,-43.231816",-22.977993,-43.231816
19/04/2023 12:57:52,"-22.977985,-43.231805",-22.977985,-43.231805
19/04/2023 12:58:02,"-22.978008,-43.231808",-22.978008,-43.231808
19/04/2023 12:58:12,"-22.978011,-43.231812",-22.978011,-43.231812
19/04/2023 12:58:22,"-22.978000,-43.231809",-22.978,-43.231809
19/04/2023 12:58:32,"-22.978639,-43.232320",-22.978639,-43.23232
19/04/2023 12:58:42,"-22.978010,-43.231810",-22.97801,-43.23181
19/04/2023 12:58:52,"-22.978014,-43.231821",-22.978014,-43.231821
19/04/2023 12:59:02,"-22.978010,-43.231811",-22.97801,-43.231811
19/04/2023 12:59:12,"-22.977999,-43.231811",-22.977999,-43.231811
19/04/2023 12:59:22,"-22.977999,-43.231812",-22.977999,-43.231812
19/04/2023 12:59:32,"-22.977989,-43.231795",-22.977989,-43.231795
19/04/2023 12:59:42,"-22.978011,-43.231809",-22.978011,-43.231809
19/04/2023 12:59:52,"-22.978009,-43.231808",-22.978009,-43.231808
19/04/2023 13:00:02,"-22.978010,-43.231810",-22.97801,-43.23181
