Data/Hora,"Lat, Long",Latitude,Longitude
27/04/2023 13:20:30,"-22.980868,-43.235356",-22.980868,-43.235356
27/04/2023 13:20:40,"-22.980877,-43.235353",-22.980877,-43.235353
27/04/2023 13:20:50,"-22.980878,-43.235355",-22.980878,-43.235355
27/04/2023 13:21:00,"-22.980870,-43.235356",-22.98087,-43.235356
27/04/2023 13:21:10,"-22.980869,-43.235353",-22.980869,-43.235353
27/04/2023 13:21:20,"-22.980804,-43.235342",-22.980804,-43.235342
27/04/2023 13:21:20,"-22.980804,-43.235342",-22.980804,-43.235342
27/04/2023 13:21:30,"-22.980788,-43.235331",-22.980788,-43.235331
27/04/2023 13:21:40,"-22.980871,-43.235352",-22.980871,-43.235352
27/04/2023 13:21:40,"-22.980871,-43.235352",-22.980871,-43.235352
27/04/2023 13:21:50,"-22.980828,-43.235333",-22.980828,-43.235333
27/04/2023 13:22:00,"-22.980882,-43.235349",-22.980882,-43.235349
27/04/2023 13:22:10,"-22.980830,-43.235333",-22.98083,-43.235333
27/04/2023 13:22:10,"-22.980830,-43.235333",-22.98083,-43.235333
27/04/2023 13:22:20,"-22.980817,-43.235311",-22.980817,-43.235311
27/04/2023 13:22:30,"-22.980815,-43.235305",-22.980815,-43.235305
27/04/2023 13:22:35,"-22.980885,-43.235346",-22.980885,-43.235346
27/04/2023 13:22:40,"-22.980882,-43.235353",-22.980882,-43.235353
27/04/2023 13:22:51,"-22.980870,-43.235341",-22.98087,-43.235341
27/04/2023 13:23:00,"-22.980815,-43.235305",-22.980815,-43.235305
27/04/2023 13:23:00,"-22.980815,-43.235305",-22.980815,-43.235305
27/04/2023 13:23:05,"-22.980880,-43.235352",-22.98088,-43.235352
27/04/2023 13:23:10,"-22.980878,-43.235340",-22.980878,-43.23534
27/04/2023 13:23:20,"-22.980887,-43.235350",-22.980887,-43.23535
27/04/2023 13:23:31,"-22.980883,-43.235334",-22.980883,-43.235334
27/04/2023 13:23:41,"-22.980888,-43.235346",-22.980888,-43.235346
27/04/2023 13:23:51,"-22.980887,-43.235342",-22.980887,-43.235342
27/04/2023 13:24:01,"-22.980881,-43.235334",-22.980881,-43.235334
27/04/2023 13:24:11,"-22.980887,-43.235351",-22.980887,-43.235351
27/04/2023 13:24:21,"-22.980885,-43.235338",-22.980885,-43.235338
27/04/2023 13:24:26,"-22.980814,-43.235295",-22.980814,-43.235295
27/04/2023 13:24:31,"-22.980822,-43.235293",-22.980822,-43.235293
27/04/2023 13:24:41,"-22.980834,-43.235300",-22.980834,-43.2353
27/04/2023 13:24:51,"-22.980888,-43.235345",-22.980888,-43.235345
27/04/2023 13:24:51,"-22.980888,-43.235345",-22.980888,-43.235345
27/04/2023 13:24:56,"-22.980830,-43.235308",-22.98083,-43.235308
27/04/2023 13:25:01,"-22.980886,-43.235347",-22.980886,-43.235347
27/04/2023 13:25:11,"-22.980887,-43.235344",-22.980887,-43.235344
27/04/2023 13:25:21,"-22.980846,-43.235335",-22.980846,-43.235335
27/04/2023 13:25:31,"-22.980889,-43.235338",-22.980889,-43.235338
27/04/2023 13:25:41,"-22.980890,-43.235347",-22.98089,-43.235347
27/04/2023 13:25:51,"-22.980882,-43.235349",-22.980882,-43.235349
27/04/2023 13:26:01,"-22.980885,-43.235344",-22.980885,-43.235344
27/04/2023 13:26:11,"-22.980880,-43.235347",-22.98088,-43.235347
27/04/2023 13:26:21,"-22.980847,-43.235340",-22.980847,-43.23534
27/04/2023 13:26:31,"-22.980803,-43.235338",-22.980803,-43.235338
27/04/2023 13:26:41,"-22.980825,-43.235336",-22.980825,-43.235336
27/04/2023 13:26:51,"-22.980892,-43.235354",-22.980892,-43.235354
27/04/2023 13:26:51,"-22.980892,-43.235354",-22.980892,-43.235354
27/04/2023 13:27:01,"-22.980886,-43.235348",-22.980886,-43.235348
27/04/2023 13:27:11,"-22.980825,-43.235308",-22.980825,-43.235308
27/04/2023 13:27:11,"-22.980825,-43.235308",-22.980825,-43.235308
27/04/2023 13:27:16,"-22.980874,-43.235350",-22.980874,-43.23535
27/04/2023 13:27:21,"-22.980889,-43.235350",-22.980889,-43.23535
27/04/2023 13:27:31,"-22.980886,-43.235354",-22.980886,-43.235354
27/04/2023 13:27:41,"-22.980882,-43.235350",-22.980882,-43.23535
27/04/2023 13:27:51,"-22.980869,-43.235339",-22.980869,-43.235339
27/04/2023 13:28:01,"-22.980882,-43.235353",-22.980882,-43.235353
27/04/2023 13:28:11,"-22.980817,-43.235325",-22.980817,-43.235325
27/04/2023 13:28:11,"-22.980817,-43.235325",-22.980817,-43.235325
27/04/2023 13:28:21,"-22.980815,-43.235335",-22.980815,-43.235335
27/04/2023 13:28:31,"-22.980885,-43.235348",-22.980885,-43.235348
27/04/2023 13:28:31,"-22.980885,-43.235348",-22.980885,-43.235348
27/04/2023 13:28:41,"-22.980892,-43.235349",-22.980892,-43.235349
27/04/2023 13:28:51,"-22.980817,-43.235338",-22.980817,-43.235338
27/04/2023 13:28:51,"-22.980817,-43.235338",-22.980817,-43.235338
27/04/2023 13:28:56,"-22.980884,-43.235350",-22.980884,-43.23535
27/04/2023 13:29:01,"-22.980849,-43.235326",-22.980849,-43.235326
27/04/2023 13:29:11,"-22.980881,-43.235350",-22.980881,-43.23535
27/04/2023 13:29:21,"-22.980876,-43.235357",-22.980876,-43.235357
27/04/2023 13:29:31,"-22.980876,-43.235333",-22.980876,-43.235333
27/04/2023 13:29:41,"-22.980799,-43.235320",-22.980799,-43.23532
27/04/2023 13:29:41,"-22.980799,-43.235320",-22.980799,-43.23532
27/04/2023 13:29:51,"-22.980777,-43.235304",-22.980777,-43.235304
27/04/2023 13:30:01,"-22.980773,-43.235326",-22.980773,-43.235326
27/04/2023 13:30:11,"-22.980873,-43.235349",-22.980873,-43.235349
27/04/2023 13:30:11,"-22.980873,-43.235349",-22.980873,-43.235349
27/04/2023 13:30:21,"-22.980794,-43.235308",-22.980794,-43.235308
27/04/2023 13:30:21,"-22.980794,-43.235308",-22.980794,-43.235308
27/04/2023 13:30:26,"-22.980871,-43.235348",-22.980871,-43.235348
27/04/2023 13:30:31,"-22.980871,-43.235345",-22.980871,-43.235345
27/04/2023 13:30:36,"-22.980797,-43.235307",-22.980797,-43.235307
27/04/2023 13:30:41,"-22.980885,-43.235341",-22.980885,-43.235341
27/04/2023 13:30:41,"-22.980885,-43.235341",-22.980885,-43.235341
27/04/2023 13:30:51,"-22.980869,-43.235353",-22.980869,-43.235353
27/04/2023 13:31:01,"-22.980866,-43.235343",-22.980866,-43.235343
27/04/2023 13:31:11,"-22.980883,-43.235352",-22.980883,-43.235352
27/04/2023 13:31:16,"-22.980811,-43.235316",-22.980811,-43.235316
27/04/2023 13:31:21,"-22.980868,-43.235351",-22.980868,-43.235351
27/04/2023 13:31:21,"-22.980868,-43.235351",-22.980868,-43.235351
27/04/2023 13:31:31,"-22.980870,-43.235350",-22.98087,-43.23535
27/04/2023 13:31:41,"-22.980780,-43.235322",-22.98078,-43.235322
27/04/2023 13:31:41,"-22.980780,-43.235322",-22.98078,-43.235322
27/04/2023 13:31:51,"-22.980792,-43.235312",-22.980792,-43.235312
27/04/2023 13:31:56,"-22.980882,-43.235347",-22.980882,-43.235347
27/04/2023 13:32:01,"-22.980797,-43.235318",-22.980797,-43.235318
27/04/2023 13:32:01,"-22.980797,-43.235318",-22.980797,-43.235318
27/04/2023 13:32:06,"-22.980883,-43.235345",-22.980883,-43.235345
27/04/2023 13:32:11,"-22.980873,-43.235355",-22.980873,-43.235355
27/04/2023 13:32:21,"-22.980862,-43.235358",-22.980862,-43.235358
27/04/2023 13:32:32,"-22.980877,-43.235350",-22.980877,-43.23535
27/04/2023 13:32:41,"-22.980883,-43.235347",-22.980883,-43.235347
27/04/2023 13:32:52,"-22.980881,-43.235347",-22.980881,-43.235347
27/04/2023 13:33:02,"-22.980874,-43.235352",-22.980874,-43.235352
27/04/2023 13:33:12,"-22.980877,-43.235348",-22.980877,-43.235348
27/04/2023 13:33:22,"-22.980888,-43.235348",-22.980888,-43.235348
27/04/2023 13:33:26,"-22.980801,-43.235309",-22.980801,-43.235309
27/04/2023 13:33:32,"-22.980792,-43.235290",-22.980792,-43.23529
27/04/2023 13:33:36,"-22.980885,-43.235347",-22.980885,-43.235347
27/04/2023 13:33:42,"-22.980791,-43.235294",-22.980791,-43.235294
27/04/2023 13:33:42,"-22.980791,-43.235294",-22.980791,-43.235294
27/04/2023 13:33:52,"-22.980771,-43.235279",-22.980771,-43.235279
27/04/2023 13:33:57,"-22.980875,-43.235345",-22.980875,-43.235345
27/04/2023 13:34:02,"-22.980882,-43.235348",-22.980882,-43.235348
27/04/2023 13:34:12,"-22.980888,-43.235347",-22.980888,-43.235347
27/04/2023 13:34:22,"-22.980883,-43.235349",-22.980883,-43.235349
27/04/2023 13:34:32,"-22.980880,-43.235350",-22.98088,-43.23535
27/04/2023 13:34:42,"-22.980872,-43.235350",-22.980872,-43.23535
27/04/2023 13:34:52,"-22.980883,-43.235346",-22.980883,-43.235346
27/04/2023 13:35:02,"-22.980876,-43.235347",-22.980876,-43.235347
27/04/2023 13:35:12,"-22.980889,-43.235348",-22.980889,-43.235348
27/04/2023 13:35:22,"-22.980814,-43.235320",-22.980814,-43.23532
27/04/2023 13:35:22,"-22.980814,-43.235320",-22.980814,-43.23532
27/04/2023 13:35:32,"-22.980881,-43.235349",-22.980881,-43.235349
27/04/2023 13:35:32,"-22.980881,-43.235349",-22.980881,-43.235349
27/04/2023 13:35:42,"-22.980883,-43.235350",-22.980883,-43.23535
27/04/2023 13:35:52,"-22.980874,-43.235354",-22.980874,-43.235354
27/04/2023 13:36:02,"-22.980874,-43.235353",-22.980874,-43.235353
27/04/2023 13:36:07,"-22.980809,-43.235317",-22.980809,-43.235317
27/04/2023 13:36:12,"-22.980880,-43.235350",-22.98088,-43.23535
27/04/2023 13:36:12,"-22.980880,-43.235350",-22.98088,-43.23535
27/04/2023 13:36:22,"-22.980881,-43.235351",-22.980881,-43.235351
27/04/2023 13:36:32,"-22.980876,-43.235353",-22.980876,-43.235353
27/04/2023 13:36:42,"-22.980887,-43.235350",-22.980887,-43.23535
27/04/2023 13:36:47,"-22.980803,-43.235318",-22.980803,-43.235318
27/04/2023 13:36:52,"-22.980810,-43.235329",-22.98081,-43.235329
27/04/2023 13:37:02,"-22.980804,-43.235316",-22.980804,-43.235316
27/04/2023 13:37:07,"-22.980877,-43.235351",-22.980877,-43.235351
27/04/2023 13:37:12,"-22.980819,-43.235314",-22.980819,-43.235314
27/04/2023 13:37:12,"-22.980819,-43.235314",-22.980819,-43.235314
27/04/2023 13:37:17,"-22.980880,-43.235349",-22.98088,-43.235349
27/04/2023 13:37:22,"-22.980803,-43.235317",-22.980803,-43.235317
27/04/2023 13:37:22,"-22.980803,-43.235317",-22.980803,-43.235317
27/04/2023 13:37:32,"-22.980783,-43.235342",-22.980783,-43.235342
27/04/2023 13:37:37,"-22.980865,-43.235348",-22.980865,-43.235348
27/04/2023 13:37:42,"-22.980887,-43.235344",-22.980887,-43.235344
27/04/2023 13:37:52,"-22.980883,-43.235351",-22.980883,-43.235351
27/04/2023 13:38:02,"-22.980880,-43.235351",-22.98088,-43.235351
27/04/2023 13:38:12,"-22.980884,-43.235346",-22.980884,-43.235346
27/04/2023 13:38:22,"-22.980876,-43.235353",-22.980876,-43.235353
27/04/2023 13:38:32,"-22.980881,-43.235349",-22.980881,-43.235349
27/04/2023 13:38:42,"-22.980876,-43.235353",-22.980876,-43.235353
27/04/2023 13:38:52,"-22.980884,-43.235349",-22.980884,-43.235349
27/04/2023 13:39:02,"-22.980880,-43.235348",-22.98088,-43.235348
27/04/2023 13:39:12,"-22.980817,-43.235325",-22.980817,-43.235325
27/04/2023 13:39:12,"-22.980817,-43.235325",-22.980817,-43.235325
27/04/2023 13:39:22,"-22.980811,-43.235317",-22.980811,-43.235317
27/04/2023 13:39:32,"-22.980809,-43.235312",-22.980809,-43.235312
27/04/2023 13:39:42,"-22.980817,-43.235322",-22.980817,-43.235322
27/04/2023 13:39:52,"-22.980882,-43.235347",-22.980882,-43.235347
27/04/2023 13:39:52,"-22.980882,-43.235347",-22.980882,-43.235347
27/04/2023 13:40:02,"-22.980886,-43.235348",-22.980886,-43.235348
27/04/2023 13:40:12,"-22.980885,-43.235346",-22.980885,-43.235346
27/04/2023 13:40:22,"-22.980822,-43.235323",-22.980822,-43.235323
27/04/2023 13:40:22,"-22.980822,-43.235323",-22.980822,-43.235323
27/04/2023 13:40:32,"-22.980812,-43.235313",-22.980812,-43.235313
27/04/2023 13:40:42,"-22.980831,-43.235322",-22.980831,-43.235322
27/04/2023 13:40:52,"-22.980885,-43.235348",-22.980885,-43.235348
27/04/2023 13:40:52,"-22.980885,-43.235348",-22.980885,-43.235348
27/04/2023 13:41:02,"-22.980880,-43.235350",-22.98088,-43.23535
27/04/2023 13:41:13,"-22.980822,-43.235340",-22.980822,-43.23534
27/04/2023 13:41:13,"-22.980822,-43.235340",-22.980822,-43.23534
27/04/2023 13:41:17,"-22.980883,-43.235344",-22.980883,-43.235344
27/04/2023 13:41:22,"-22.980868,-43.235353",-22.980868,-43.235353
27/04/2023 13:41:33,"-22.980866,-43.235355",-22.980866,-43.235355
27/04/2023 13:41:43,"-22.980876,-43.235349",-22.980876,-43.235349
27/04/2023 13:41:53,"-22.980887,-43.235355",-22.980887,-43.235355
27/04/2023 13:42:03,"-22.980878,-43.235346",-22.980878,-43.235346
27/04/2023 13:42:13,"-22.980880,-43.235341",-22.98088,-43.235341
27/04/2023 13:42:23,"-22.980884,-43.235349",-22.980884,-43.235349
27/04/2023 13:42:33,"-22.980858,-43.235353",-22.980858,-43.235353
27/04/2023 13:42:38,"-22.980777,-43.235313",-22.980777,-43.235313
27/04/2023 13:42:43,"-22.980785,-43.235312",-22.980785,-43.235312
27/04/2023 13:42:53,"-22.980804,-43.235302",-22.980804,-43.235302
27/04/2023 13:43:03,"-22.980767,-43.235315",-22.980767,-43.235315
27/04/2023 13:43:08,"-22.980878,-43.235347",-22.980878,-43.235347
27/04/2023 13:43:13,"-22.980865,-43.235350",-22.980865,-43.23535
27/04/2023 13:43:23,"-22.980855,-43.235347",-22.980855,-43.235347
27/04/2023 13:43:33,"-22.980866,-43.235354",-22.980866,-43.235354
27/04/2023 13:43:43,"-22.980872,-43.235342",-22.980872,-43.235342
27/04/2023 13:43:53,"-22.980872,-43.235349",-22.980872,-43.235349
27/04/2023 13:44:03,"-22.980888,-43.235344",-22.980888,-43.235344
27/04/2023 13:44:13,"-22.980868,-43.235341",-22.980868,-43.235341
27/04/2023 13:44:23,"-22.980871,-43.235345",-22.980871,-43.235345
27/04/2023 13:44:28,"-22.980809,-43.235296",-22.980809,-43.235296
27/04/2023 13:44:33,"-22.980795,-43.235301",-22.980795,-43.235301
27/04/2023 13:44:43,"-22.980794,-43.235311",-22.980794,-43.235311
27/04/2023 13:44:48,"-22.980876,-43.235340",-22.980876,-43.23534
27/04/2023 13:44:53,"-22.980850,-43.235303",-22.98085,-43.235303
27/04/2023 13:45:03,"-22.980837,-43.235297",-22.980837,-43.235297
27/04/2023 13:45:03,"-22.980837,-43.235297",-22.980837,-43.235297
27/04/2023 13:45:13,"-22.980880,-43.235348",-22.98088,-43.235348
27/04/2023 13:45:23,"-22.980873,-43.235347",-22.980873,-43.235347
27/04/2023 13:45:33,"-22.980877,-43.235344",-22.980877,-43.235344
27/04/2023 13:45:43,"-22.980894,-43.235341",-22.980894,-43.235341
27/04/2023 13:45:53,"-22.980888,-43.235341",-22.980888,-43.235341
27/04/2023 13:46:03,"-22.980875,-43.235347",-22.980875,-43.235347
27/04/2023 13:46:13,"-22.980813,-43.235311",-22.980813,-43.235311
27/04/2023 13:48:50,"-22.980813,-43.235317",-22.980813,-43.235317
27/04/2023 13:49:04,"-22.980878,-43.235355",-22.980878,-43.235355
27/04/2023 13:49:22,"-22.980890,-43.235343",-22.98089,-43.235343
27/04/2023 13:49:32,"-22.980889,-43.235347",-22.980889,-43.235347
27/04/2023 13:49:42,"-22.980889,-43.235345",-22.980889,-43.235345
27/04/2023 13:49:52,"-22.980887,-43.235346",-22.980887,-43.235346
27/04/2023 13:50:02,"-22.980885,-43.235347",-22.980885,-43.235347
27/04/2023 13:50:12,"-22.980890,-43.235339",-22.98089,-43.235339
27/04/2023 13:50:22,"-22.980892,-43.235346",-22.980892,-43.235346
27/04/2023 13:50:32,"-22.980895,-43.235347",-22.980895,-43.235347
27/04/2023 13:50:42,"-22.980886,-43.235347",-22.980886,-43.235347
27/04/2023 13:50:52,"-22.980885,-43.235349",-22.980885,-43.235349
27/04/2023 13:51:02,"-22.980897,-43.235346",-22.980897,-43.235346
27/04/2023 13:51:12,"-22.980892,-43.235348",-22.980892,-43.235348
27/04/2023 13:51:22,"-22.980891,-43.235343",-22.980891,-43.235343
27/04/2023 13:51:32,"-22.980874,-43.235352",-22.980874,-43.235352
27/04/2023 13:51:42,"-22.980883,-43.235346",-22.980883,-43.235346
27/04/2023 13:51:52,"-22.980882,-43.235348",-22.980882,-43.235348
27/04/2023 13:52:02,"-22.980893,-43.235344",-22.980893,-43.235344
27/04/2023 13:52:12,"-22.980887,-43.235349",-22.980887,-43.235349
27/04/2023 13:52:22,"-22.980899,-43.235342",-22.980899,-43.235342
27/04/2023 13:52:32,"-22.980892,-43.235346",-22.980892,-43.235346
27/04/2023 13:52:42,"-22.980887,-43.235347",-22.980887,-43.235347
27/04/2023 13:52:52,"-22.980892,-43.235344",-22.980892,-43.235344
27/04/2023 13:53:02,"-22.980884,-43.235345",-22.980884,-43.235345
27/04/2023 13:53:12,"-22.980889,-43.235347",-22.980889,-43.235347
27/04/2023 13:53:22,"-22.980892,-43.235347",-22.980892,-43.235347
27/04/2023 13:53:32,"-22.980888,-43.235345",-22.980888,-43.235345
27/04/2023 13:53:42,"-22.980886,-43.235349",-22.980886,-43.235349
27/04/2023 13:53:52,"-22.980885,-43.235343",-22.980885,-43.235343
27/04/2023 13:54:02,"-22.980890,-43.235341",-22.98089,-43.235341
27/04/2023 13:54:12,"-22.980885,-43.235350",-22.980885,-43.23535
27/04/2023 13:54:22,"-22.980895,-43.235344",-22.980895,-43.235344
27/04/2023 13:54:32,"-22.980891,-43.235343",-22.980891,-43.235343
27/04/2023 13:54:42,"-22.980893,-43.235345",-22.980893,-43.235345
27/04/2023 13:54:52,"-22.980866,-43.235353",-22.980866,-43.235353
27/04/2023 13:55:02,"-22.980878,-43.235349",-22.980878,-43.235349
27/04/2023 13:55:12,"-22.980879,-43.235350",-22.980879,-43.23535
27/04/2023 13:55:22,"-22.980878,-43.235349",-22.980878,-43.235349
27/04/2023 13:55:32,"-22.980889,-43.235344",-22.980889,-43.235344
27/04/2023 13:55:42,"-22.980886,-43.235350",-22.980886,-43.23535
27/04/2023 13:55:53,"-22.980881,-43.235343",-22.980881,-43.235343
27/04/2023 13:56:02,"-22.980887,-43.235345",-22.980887,-43.235345
27/04/2023 13:56:13,"-22.980888,-43.235344",-22.980888,-43.235344
27/04/2023 13:56:23,"-22.980884,-43.235346",-22.980884,-43.235346
27/04/2023 13:56:33,"-22.980884,-43.235344",-22.980884,-43.235344
27/04/2023 13:56:43,"-22.980878,-43.235351",-22.980878,-43.235351
27/04/2023 13:56:53,"-22.980877,-43.235350",-22.980877,-43.23535
27/04/2023 13:57:03,"-22.980895,-43.235343",-22.980895,-43.235343
27/04/2023 13:57:13,"-22.980888,-43.235345",-22.980888,-43.235345
27/04/2023 13:57:23,"-22.980876,-43.235348",-22.980876,-43.235348
27/04/2023 13:57:33,"-22.980882,-43.235348",-22.980882,-43.235348
27/04/2023 13:57:43,"-22.980878,-43.235348",-22.980878,-43.235348
27/04/2023 13:57:53,"-22.980866,-43.235348",-22.980866,-43.235348
27/04/2023 13:58:03,"-22.980874,-43.235347",-22.980874,-43.235347
27/04/2023 13:58:13,"-22.980884,-43.235349",-22.980884,-43.235349
27/04/2023 13:58:23,"-22.980875,-43.235334",-22.980875,-43.235334
27/04/2023 13:58:33,"-22.980868,-43.235345",-22.980868,-43.235345
27/04/2023 13:58:44,"-22.980870,-43.235341",-22.98087,-43.235341
27/04/2023 13:58:58,"-22.980878,-43.235335",-22.980878,-43.235335
27/04/2023 13:59:08,"-22.980885,-43.235338",-22.980885,-43.235338
27/04/2023 13:59:18,"-22.980860,-43.235335",-22.98086,-43.235335
27/04/2023 13:59:29,"-22.980878,-43.235339",-22.980878,-43.235339
27/04/2023 13:59:38,"-22.980867,-43.235333",-22.980867,-43.235333
27/04/2023 13:59:48,"-22.980882,-43.235347",-22.980882,-43.235347
27/04/2023 13:59:58,"-22.980885,-43.235343",-22.980885,-43.235343
27/04/2023 14:00:08,"-22.980880,-43.235353",-22.98088,-43.235353
27/04/2023 14:00:18,"-22.980861,-43.235335",-22.980861,-43.235335
27/04/2023 14:00:28,"-22.980825,-43.235330",-22.980825,-43.23533
27/04/2023 14:00:38,"-22.980859,-43.235347",-22.980859,-43.235347
27/04/2023 14:00:48,"-22.980854,-43.235339",-22.980854,-43.235339
27/04/2023 14:00:59,"-22.980864,-43.235358",-22.980864,-43.235358
27/04/2023 14:01:09,"-22.980881,-43.235347",-22.980881,-43.235347
27/04/2023 14:01:19,"-22.980874,-43.235344",-22.980874,-43.235344
27/04/2023 14:01:29,"-22.980878,-43.235348",-22.980878,-43.235348
27/04/2023 14:01:39,"-22.980873,-43.235345",-22.980873,-43.235345
27/04/2023 14:01:49,"-22.980877,-43.235348",-22.980877,-43.235348
27/04/2023 14:01:59,"-22.980870,-43.235349",-22.98087,-43.235349
27/04/2023 14:02:09,"-22.980867,-43.235351",-22.980867,-43.235351
27/04/2023 14:02:19,"-22.980870,-43.235345",-22.98087,-43.235345
27/04/2023 14:02:29,"-22.980865,-43.235343",-22.980865,-43.235343
27/04/2023 14:02:39,"-22.980857,-43.235344",-22.980857,-43.235344
27/04/2023 14:02:49,"-22.980870,-43.235334",-22.98087,-43.235334
27/04/2023 14:02:59,"-22.980880,-43.235348",-22.98088,-43.235348
27/04/2023 14:03:09,"-22.980859,-43.235349",-22.980859,-43.235349
27/04/2023 14:03:19,"-22.980849,-43.235341",-22.980849,-43.235341
27/04/2023 14:03:29,"-22.980837,-43.235316",-22.980837,-43.235316
27/04/2023 14:03:39,"-22.980825,-43.235311",-22.980825,-43.235311
27/04/2023 14:03:49,"-22.980842,-43.235341",-22.980842,-43.235341
27/04/2023 14:03:59,"-22.980849,-43.235343",-22.980849,-43.235343
27/04/2023 14:04:09,"-22.980839,-43.235346",-22.980839,-43.235346
27/04/2023 14:04:19,"-22.980859,-43.235352",-22.980859,-43.235352
27/04/2023 14:04:29,"-22.980853,-43.235349",-22.980853,-43.235349
27/04/2023 14:04:39,"-22.980845,-43.235338",-22.980845,-43.235338
27/04/2023 14:04:49,"-22.980855,-43.235339",-22.980855,-43.235339
27/04/2023 14:04:59,"-22.980865,-43.235348",-22.980865,-43.235348
27/04/2023 14:05:09,"-22.980855,-43.235343",-22.980855,-43.235343
27/04/2023 14:05:19,"-22.980867,-43.235346",-22.980867,-43.235346
27/04/2023 14:05:29,"-22.980865,-43.235343",-22.980865,-43.235343
27/04/2023 14:05:39,"-22.980864,-43.235340",-22.980864,-43.23534
27/04/2023 14:05:49,"-22.980875,-43.235344",-22.980875,-43.235344
27/04/2023 14:05:59,"-22.980868,-43.235347",-22.980868,-43.235347
27/04/2023 14:06:09,"-22.980879,-43.235342",-22.980879,-43.235342
27/04/2023 14:06:19,"-22.980877,-43.235345",-22.980877,-43.235345
27/04/2023 14:06:29,"-22.980871,-43.235345",-22.980871,-43.235345
27/04/2023 14:06:39,"-22.980876,-43.235347",-22.980876,-43.235347
27/04/2023 14:06:49,"-22.980881,-43.235341",-22.980881,-43.235341
27/04/2023 14:06:59,"-22.980871,-43.235341",-22.980871,-43.235341
27/04/2023 14:07:09,"-22.980844,-43.235355",-22.980844,-43.235355
27/04/2023 14:07:19,"-22.980884,-43.235340",-22.980884,-43.23534
27/04/2023 14:07:29,"-22.980906,-43.235337",-22.980906,-43.235337
27/04/2023 14:07:39,"-22.980907,-43.235325",-22.980907,-43.235325
27/04/2023 14:07:44,"-22.980853,-43.235348",-22.980853,-43.235348
27/04/2023 14:07:49,"-22.980777,-43.235376",-22.980777,-43.235376
27/04/2023 14:07:49,"-22.980777,-43.235376",-22.980777,-43.235376
27/04/2023 14:07:59,"-22.980751,-43.235389",-22.980751,-43.235389
27/04/2023 14:08:05,"-22.980682,-43.235381",-22.980682,-43.235381
27/04/2023 14:08:09,"-22.980721,-43.235374",-22.980721,-43.235374
27/04/2023 14:08:19,"-22.980709,-43.235377",-22.980709,-43.235377
27/04/2023 14:08:30,"-22.980674,-43.235347",-22.980674,-43.235347
27/04/2023 14:08:40,"-22.980651,-43.235331",-22.980651,-43.235331
27/04/2023 14:08:50,"-22.980527,-43.235265",-22.980527,-43.235265
27/04/2023 14:08:50,"-22.980527,-43.235265",-22.980527,-43.235265
27/04/2023 14:09:00,"-22.980467,-43.235184",-22.980467,-43.235184
27/04/2023 14:09:05,"-22.980429,-43.235114",-22.980429,-43.235114
27/04/2023 14:09:15,"-22.980393,-43.234927",-22.980393,-43.234927
27/04/2023 14:09:15,"-22.980393,-43.234927",-22.980393,-43.234927
27/04/2023 14:09:25,"-22.980350,-43.234893",-22.98035,-43.234893
27/04/2023 14:09:35,"-22.980306,-43.234893",-22.980306,-43.234893
27/04/2023 14:09:45,"-22.980265,-43.234903",-22.980265,-43.234903
27/04/2023 14:09:55,"-22.980206,-43.234909",-22.980206,-43.234909
27/04/2023 14:10:05,"-22.980204,-43.234892",-22.980204,-43.234892
27/04/2023 14:10:15,"-22.980250,-43.234985",-22.98025,-43.234985
27/04/2023 14:10:15,"-22.980250,-43.234985",-22.98025,-43.234985
27/04/2023 14:10:21,"-22.980217,-43.234898",-22.980217,-43.234898
27/04/2023 14:10:25,"-22.980230,-43.234875",-22.98023,-43.234875
27/04/2023 14:10:35,"-22.980298,-43.234903",-22.980298,-43.234903
27/04/2023 14:10:35,"-22.980298,-43.234903",-22.980298,-43.234903
27/04/2023 14:10:37,"-22.979924,-43.234662",-22.979924,-43.234662
27/04/2023 14:10:45,"-22.979687,-43.234588",-22.979687,-43.234588
27/04/2023 14:10:51,"-22.979652,-43.234572",-22.979652,-43.234572
27/04/2023 14:10:52,"-22.979637,-43.234566",-22.979637,-43.234566
27/04/2023 14:10:53,"-22.979622,-43.234551",-22.979622,-43.234551
27/04/2023 14:10:54,"-22.979609,-43.234537",-22.979609,-43.234537
27/04/2023 14:10:55,"-22.979600,-43.234523",-22.9796,-43.234523
27/04/2023 14:10:55,"-22.979598,-43.234517",-22.979598,-43.234517
27/04/2023 14:10:59,"-22.979570,-43.234476",-22.97957,-43.234476
27/04/2023 14:11:00,"-22.979560,-43.234458",-22.97956,-43.234458
27/04/2023 14:11:05,"-22.979529,-43.234450",-22.979529,-43.23445
27/04/2023 14:11:05,"-22.979528,-43.234451",-22.979528,-43.234451
27/04/2023 14:11:10,"-22.979482,-43.234495",-22.979482,-43.234495
27/04/2023 14:11:11,"-22.979476,-43.234506",-22.979476,-43.234506
27/04/2023 14:11:12,"-22.979463,-43.234516",-22.979463,-43.234516
27/04/2023 14:11:13,"-22.979446,-43.234524",-22.979446,-43.234524
27/04/2023 14:11:15,"-22.979419,-43.234515",-22.979419,-43.234515
27/04/2023 14:11:16,"-22.979408,-43.234508",-22.979408,-43.234508
27/04/2023 14:11:22,"-22.979371,-43.234475",-22.979371,-43.234475
27/04/2023 14:11:25,"-22.979338,-43.234465",-22.979338,-43.234465
27/04/2023 14:11:35,"-22.979282,-43.234476",-22.979282,-43.234476
